months_as_customer,policy_deductable,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,injury_claim,property_claim,vehicle_claim,policy_csl_250/500,policy_csl_500/1000,insured_sex_MALE,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Rear Collision,collision_type_Side Collision,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,property_damage_YES,police_report_available_YES,fraud_reported
1.2085113270207395,-0.22238259044849376,-0.9019267788874382,0.9538505081700629,-1.3880460333966407,-0.8238649762007128,1.138991029312153,-0.6365347635094599,-0.4036143314185138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Y
1.504020619763466,-1.0399656435679563,-0.9019267788874382,-1.3245370427424288,-0.23661838230029839,1.1400563019893057,-0.1790341441717425,-0.17410109279138028,0.42332635114837575,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,N
-0.43417268263735764,-0.22238259044849376,-0.9019267788874382,-1.459816303577858,-1.3880460333966407,-0.8238649762007128,1.4403124919904309,-0.03516362221688997,1.0547890632686399,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,N
-0.3298752851987483,-0.22238259044849376,1.4528515868364884,-1.474056225771061,0.914809268796044,-0.8238649762007128,-0.5234015300897743,-0.5224816160229381,0.3173762316651099,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,N
0.8173960866259544,-0.22238259044849376,0.4226360518322705,-1.0041387933953594,0.914809268796044,-0.8238649762007128,-0.8985160040362018,-0.2694909979619258,-0.7166969344915642,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,N
0.2698347500732554,-1.0399656435679563,0.530324086850133,-1.1892577819069996,-0.6684037514614268,2.1220169410843153,-0.10729093877215251,-0.10152181711813907,0.9191729103300597,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,N
-0.27772658647944365,1.412783515790431,1.3810595634912468,-1.4918561285125649,1.0587377251830867,1.1400563019893057,1.4485117154646696,1.472411618195863,0.6791958897004626,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,N
-1.5379868055293064,1.412783515790431,-0.9019267788874382,-0.2031431700276867,-0.23661838230029839,1.1400563019893057,-0.425010848398908,0.688555440924858,-0.02166415068134062,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Y
1.9472845588775556,1.412783515790431,-0.9019267788874382,0.0852152543846755,0.6269523560219584,1.1400563019893057,1.0918454943352796,-0.2114275774233329,1.032539538177154,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,N
-0.9122024208976505,-0.22238259044849376,-0.9019267788874382,0.9538505081700629,0.7708808124090012,-0.8238649762007128,-0.5869455120151253,-0.5867661173335231,-0.3146162310525705,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,N
-0.8426708226052443,1.412783515790431,0.5554512950209676,0.9538505081700629,-1.3880460333966407,1.1400563019893057,1.4075155980934755,-0.05175317094220225,1.020885025033995,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,Y
0.5914183921756342,1.412783515790431,0.2934104098108355,0.5764925700501815,1.0587377251830867,-0.8238649762007128,-0.1995322028573396,1.1447680308709456,0.7284626952601813,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,N
-0.46024703199701,-0.22238259044849376,1.0364578514340868,0.9538505081700629,-1.6759029461707264,-0.8238649762007128,-0.8001253223453355,-0.8024302507625827,-0.32627074419572977,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,N
0.3915150470849663,-0.22238259044849376,-0.9019267788874382,0.9538505081700629,0.6269523560219584,-0.8238649762007128,-0.42706065426746775,-0.42501801726172844,0.2580441647544811,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,N
-0.23426933754668974,1.412783515790431,-0.9019267788874382,-1.6983350003140094,1.2026661815701296,-0.8238649762007128,-0.012999868818405716,-0.006131911947593489,1.1141211301792686,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,Y
-0.12128049032152963,1.412783515790431,0.4226360518322705,-0.9578590462674496,-0.23661838230029839,-0.8238649762007128,-1.3945690242276523,-1.4038013920551526,-1.7422940910895772,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,N
-0.2603436869063421,1.412783515790431,1.00774104209599,-0.9614190268157503,1.3465946379571725,1.1400563019893057,0.710581602783173,0.7258819255568106,0.3004242125477874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,N
-0.9469682200438536,-0.22238259044849376,-0.9019267788874382,-1.5488158172853772,-1.244117577009598,-0.8238649762007128,-1.3925192183590926,-1.4680858933657377,-1.8906242583661492,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,N
1.4518719210441613,-0.22238259044849376,1.262602724971598,0.07453531273977321,-0.6684037514614268,-0.8238649762007128,0.021846830947109406,1.592685846454377,0.7867352609759775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,Y
-1.755273050193076,-0.22238259044849376,-0.9019267788874382,0.9538505081700629,1.0587377251830867,-0.8238649762007128,-0.1995322028573396,-0.1948380286980206,0.3862438093292327,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,N
0.5653440428159818,-1.0399656435679563,-0.9019267788874382,-0.5199814388264551,0.4830238996349156,1.1400563019893057,1.5878985145267301,1.6134227823610174,1.6094379387635362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Y
-0.8948195213245489,-0.22238259044849376,0.027779923433441316,0.9538505081700629,-0.6684037514614268,-0.8238649762007128,-1.281829701456868,-1.4120961664178089,-1.790501395454463,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,N
-0.9556596698304044,1.412783515790431,-0.9019267788874382,-0.918699260236141,1.0587377251830867,-0.8238649762007128,-0.20978123220013817,-0.20520649665134078,0.7072726713635281,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,N
-0.7557563247397364,-1.0399656435679563,0.8031337755620513,-0.2031431700276867,0.19516698686083,0.15809566289429652,-0.49060463619281885,0.5558390511223599,0.1266660165952315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,Y
-0.8079050234590411,-1.0399656435679563,-0.9019267788874382,0.9538505081700629,-1.3880460333966407,1.1400563019893057,-0.01709948055552514,1.5138854900091436,1.1056451206206075,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Y
0.33067489857911087,-1.0399656435679563,-0.9019267788874382,-0.6339008163720796,-0.9562606642355124,-0.8238649762007128,-1.3843199948848537,-1.3934329241018324,-1.6850810265686136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,N
2.051581956316165,-1.0399656435679563,0.5877577055263263,-1.5452558367370763,1.3465946379571725,-0.8238649762007128,-0.30202249628532524,-0.29852270823122234,0.20083110023351755,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,Y
-1.598826954035162,-0.22238259044849376,-0.9019267788874382,0.9538505081700629,1.3465946379571725,1.1400563019893057,-0.3450684195250792,0.8503035409966527,0.42756435592770636,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Y
2.234102401833731,-1.0399656435679563,-0.9019267788874382,0.9538505081700629,-0.6684037514614268,1.1400563019893057,0.4933021807158434,0.506070404946423,0.07580995924326392,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,N
0.03516560583638438,-1.0399656435679563,-0.9019267788874382,0.9538505081700629,0.6269523560219584,1.1400563019893057,0.546597133298396,-0.48722882498164943,-0.136620030320684,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,N
0.6522585406814897,1.412783515790431,-0.9019267788874382,0.9538505081700629,0.19516698686083,-0.8238649762007128,-0.20978123220013817,1.1240310949643053,0.028132405475794306,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,Y
0.3480577981522124,-1.0399656435679563,-0.9019267788874382,0.9538505081700629,-1.3880460333966407,-0.8238649762007128,-1.3884196066219732,-1.3975803112831606,-1.764543616181063,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,N
-0.6080016783683733,1.412783515790431,-0.9019267788874382,0.9538505081700629,1.0587377251830867,1.1400563019893057,-0.4352598777417066,-0.4333127916243846,-0.04020542159091214,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Y
-0.7122990758069826,-0.22238259044849376,-0.9019267788874382,-0.7229003300795989,0.7708808124090012,-0.8238649762007128,-1.4519635885473243,-1.4618648125937457,-1.8424169540012634,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,N
-0.4167897830642561,1.412783515790431,-0.9019267788874382,0.9538505081700629,-1.244117577009598,-0.8238649762007128,-0.3143213314966835,-0.31096486977520654,0.49113442761766585,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Y
0.24376040071360305,-1.0399656435679563,-0.9019267788874382,-0.24230295605899516,0.7708808124090012,1.1400563019893057,-0.07654385074375682,1.3936112617506298,0.6087390602440909,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Y
0.3480577981522124,1.412783515790431,-0.9019267788874382,-0.6481407385652826,-0.9562606642355124,1.1400563019893057,-0.37786531342203467,0.7839453460954036,0.35975627945841626,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,N
-1.0425741676959122,1.412783515790431,0.6918561393769267,-0.8795394742048326,-0.3805468386873412,-0.8238649762007128,-0.4496085188216246,0.6387867947489212,0.21142611218184412,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,N
1.6517752661348293,-1.0399656435679563,0.9467178222525346,0.9538505081700629,-0.3805468386873412,-0.8238649762007128,-1.3064273718795847,-1.314632567656599,-1.7565973572198181,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,N
0.36544069772531396,-0.22238259044849376,0.3328960226507184,-0.22450305331749132,-0.3805468386873412,1.1400563019893057,0.903263354427786,-0.3068174825938785,-0.1276142701646064,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Y
-1.4684552072369004,1.412783515790431,0.9682554292561072,-0.7157803689829972,1.4905230943442151,1.1400563019893057,1.6862891962175963,0.0892579932229521,0.8942746322514922,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,N
-0.4167897830642561,-1.0399656435679563,-0.9019267788874382,-1.2177376262934057,0.4830238996349156,1.1400563019893057,-0.5787462885408865,-0.578471342970867,-0.29978321432491334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,N
-0.07782324138877574,1.412783515790431,1.1728626957900459,-0.9436191240742464,0.33909544324787283,1.1400563019893057,1.046749765226966,-0.23423820692063727,0.6479406044528992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,N
1.4344890214710597,1.412783515790431,1.086712267775756,0.9538505081700629,-0.8123322078484696,1.1400563019893057,1.9732620178159563,0.2344165445694345,1.1538524249854933,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,N
0.5827269423890834,-0.22238259044849376,1.653869252203165,0.9538505081700629,-0.8123322078484696,-0.8238649762007128,-1.4089176653075703,-1.476380667728394,-1.8906242583661492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,N
1.112905379368681,1.412783515790431,2.396916693826416,0.9538505081700629,1.4905230943442151,2.1220169410843153,0.739278884943009,0.7549136358261072,0.6225125757769154,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Y
-0.8426708226052443,-1.0399656435679563,1.35234275415315,0.9538505081700629,0.33909544324787283,1.1400563019893057,0.9237614131133831,0.9415460589858702,-0.11172175224211654,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,N
0.11338865391534139,1.412783515790431,0.8892842035763413,0.24897435960651085,0.6269523560219584,1.1400563019893057,0.6941831558346953,0.7092923768314984,0.28347219343046487,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,N
0.33936634836566165,-1.0399656435679563,-0.9019267788874382,-1.7410547668936185,-0.23661838230029839,1.1400563019893057,-0.6689377467575139,-0.6697138609600845,-0.46294639832914264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.8000131870528528,1.412783515790431,1.004151440928728,-1.3031771594526242,-0.3805468386873412,1.1400563019893057,-0.06424501553239854,-0.05797425171419435,0.6309885853355767,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,N
0.521886793883228,-1.0399656435679563,1.09389147011028,0.9538505081700629,-1.1001891206225551,-0.8238649762007128,0.7269800497316508,-0.3959863069924319,0.3173762316651099,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,Y
-0.8339793728186935,1.412783515790431,-0.9019267788874382,0.9538505081700629,-0.8123322078484696,1.1400563019893057,-0.3245703608394821,0.8917774128099334,0.4699444037210127,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,Y
-1.4945295565965526,-1.0399656435679563,-0.9019267788874382,0.9538505081700629,0.4830238996349156,1.1400563019893057,1.3829179276707588,-0.06419533248618645,0.6198638227898338,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,N
0.4784295449504741,-0.22238259044849376,-0.9019267788874382,-2.0329731718542816,0.051238530473787215,1.1400563019893057,0.0669425600554231,0.07474213808830385,-0.3649425378071218,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,N
-0.15604628946773275,-0.22238259044849376,0.44776326000310507,-0.38470217799102585,-1.244117577009598,-0.8238649762007128,-1.3474234892507788,-1.3561064394698799,-1.849833462365092,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,Y
-0.025674542669471067,1.412783515790431,-0.9019267788874382,0.9538505081700629,0.33909544324787283,-0.8238649762007128,-1.2695308662455098,-1.2773060830246465,-1.7793766329087202,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,N
2.016816157169962,1.412783515790431,0.7995441743947892,-0.028704123160949068,-0.23661838230029839,-0.8238649762007128,0.931960636587622,-0.2923016274592302,0.21195586277926046,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Y
-0.1299719401080804,1.412783515790431,-0.9019267788874382,-0.8047798826905165,0.7708808124090012,1.1400563019893057,1.1943357877632652,1.2152736129535227,0.8005087765088019,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,N
-0.8600537221783459,-1.0399656435679563,-0.9019267788874382,-0.5021815360849512,-0.524475295074384,-0.8238649762007128,1.095945106072399,-0.20935388383266884,0.6987966618048668,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,N
-0.3559496345584007,-0.22238259044849376,0.06367593510606215,0.9538505081700629,0.33909544324787283,1.1400563019893057,-0.33276958431372095,0.8751878640846211,0.4529923846036901,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,N
0.13077155348844294,-1.0399656435679563,1.564129223021613,0.9538505081700629,-0.8123322078484696,-0.8238649762007128,-1.3925192183590926,-1.4017276984644886,-1.7380560863102466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,N
-1.007808368549709,-0.22238259044849376,-0.9019267788874382,0.9538505081700629,-0.8123322078484696,-0.8238649762007128,-0.0027508394756071497,0.004236556005726683,0.7422362107930057,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,Y
-1.4249979583041463,-0.22238259044849376,-0.9019267788874382,-0.23162301441409283,-0.524475295074384,-0.8238649762007128,-1.2244351371371962,-1.2316848240300378,-1.699914043296271,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,N
0.6957157896142435,-1.0399656435679563,-0.9019267788874382,0.9538505081700629,0.19516698686083,-0.8238649762007128,0.23092702954020014,2.01571933894984,1.6184436989196138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,N
-1.2598604123596817,1.412783515790431,1.4025971704948192,-0.19602320893108516,-1.6759029461707264,1.1400563019893057,-0.34916803126219864,0.8420087666339966,-0.18800583827006792,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N
-1.4336894080906972,1.412783515790431,-0.9019267788874382,0.3949335620868423,0.33909544324787283,1.1400563019893057,0.6367885915150233,0.6512289562929054,-0.3342170031569747,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Y
-0.4950128311432131,-0.22238259044849376,-0.9019267788874382,-0.765620096659208,0.19516698686083,-0.8238649762007128,1.6616915257948799,1.6880757516249225,1.6952575355449817,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,N
-0.4167897830642561,-1.0399656435679563,-0.9019267788874382,-0.890219415849735,0.6269523560219584,2.1220169410843153,-0.4291104601360275,-0.42709171085239245,0.25380615997515044,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Y
-0.7036076260204318,-1.0399656435679563,-0.9019267788874382,-0.9898988712021565,0.19516698686083,-0.8238649762007128,0.9401598600618608,0.9581356077111824,0.5377524801903028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,N
0.2350689509270523,1.412783515790431,-0.9019267788874382,-1.1144981903926834,0.4830238996349156,1.1400563019893057,0.05669353071262453,1.6631914285369542,0.8497755820685206,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,N
0.37413214751186474,-1.0399656435679563,-0.9019267788874382,0.9538505081700629,-1.244117577009598,-0.8238649762007128,-1.4007184418333314,-1.5344440882669867,-1.866255730884998,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,N
-0.08651469117532652,-1.0399656435679563,-0.9019267788874382,0.9538505081700629,-0.6684037514614268,-0.8238649762007128,-1.3023277601424652,-1.422464634371129,-1.7804361341035528,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,N
-0.738373425166635,1.412783515790431,0.07085513744058632,0.9538505081700629,0.6269523560219584,0.15809566289429652,-0.07244423900663739,2.870081098303422,-0.13397127733360237,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,N
0.4784295449504741,-1.0399656435679563,-0.9019267788874382,-0.44522184731213893,0.4830238996349156,-0.8238649762007128,-1.261331642771271,-1.4017276984644886,-1.7041520480756014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,N
-0.8426708226052443,1.412783515790431,-0.1840065454350216,-1.9902534052746723,1.3465946379571725,1.1400563019893057,1.432113268516192,2.9509551483393195,1.0463130537099785,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,N
-1.3554663600117403,1.412783515790431,0.3185376179816701,-1.0254986766851641,1.634451550731258,1.1400563019893057,2.0552542525583446,2.086224921032417,0.7655452370793242,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,N
0.5479611432428804,-1.0399656435679563,-0.9019267788874382,-0.2992626448318074,-0.9562606642355124,-0.8238649762007128,-1.2654312545083903,-1.4038013920551526,-1.8090426663640347,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,N
0.7130986891873451,-1.0399656435679563,1.0400474526013488,-1.8086943973113332,0.4830238996349156,1.1400563019893057,1.1738377290776683,-0.1699537056100522,0.4307428595122043,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,N
-0.2516522371197913,-1.0399656435679563,2.0559045829365186,-1.0788983849096756,0.33909544324787283,-0.8238649762007128,-0.6873859995745513,-0.6883771032760608,-0.4963206859663714,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Y
